Year,Industry,AI_Tool,Region,Company_Size,Adoption_Rate_%,Number_of_Users_(Millions)
2022,Finance,Jasper,North America,Enterprise,98.0,3.336
2022,Finance,Jasper,Europe,Small,91.22,0.917
2022,Finance,Jasper,Europe,Medium,89.4,2.743
2022,Finance,Jasper,Europe,Large,90.72,4.563
2022,Finance,Jasper,Europe,Enterprise,98.0,5.383
2022,Finance,Jasper,Asia-Pacific,Small,93.16,5.7
2022,Finance,Jasper,Asia-Pacific,Medium,91.97,5.09
2022,Finance,Jasper,Asia-Pacific,Large,98.0,3.099
2022,Finance,Jasper,Asia-Pacific,Enterprise,98.0,3.336
2022,Finance,Jasper,Latin America,Small,78.59,4.78
2022,Finance,Jasper,Latin America,Medium,83.93,3.392
2022,Finance,Jasper,Latin America,Large,92.05,2.459
2022,Finance,Jasper,Latin America,Enterprise,98.0,4.2
2022,Finance,Jasper,Middle East & Africa,Small,78.52,2.121
2022,Finance,Jasper,Middle East & Africa,Medium,84.01,2.398
2022,Finance,Jasper,Middle East & Africa,Large,83.52,1.767
2022,Finance,Jasper,Middle East & Africa,Enterprise,91.85,4.928
2022,Retail,ChatGPT,North America,Small,68.97,2.483
2022,Retail,ChatGPT,North America,Medium,74.95,4.283
2022,Retail,ChatGPT,North America,Large,81.68,2.234
2022,Retail,ChatGPT,North America,Enterprise,89.96,4.519
2022,Retail,ChatGPT,Europe,Small,72.66,4.551
2022,Retail,ChatGPT,Europe,Medium,73.24,3.872
2022,Retail,ChatGPT,Europe,Large,76.76,0.679
2022,Retail,ChatGPT,Europe,Enterprise,95.4,6.114
2022,Retail,ChatGPT,Asia-Pacific,Small,66.18,3.011
2022,Retail,ChatGPT,Asia-Pacific,Medium,73.99,1.711
2022,Retail,ChatGPT,Asia-Pacific,Large,87.16,2.839
2022,Retail,ChatGPT,Asia-Pacific,Enterprise,95.08,5.269
2022,Retail,ChatGPT,Latin America,Small,55.94,2.123
2022,Retail,ChatGPT,Latin America,Medium,55.72,2.525
2022,Retail,ChatGPT,Latin America,Large,65.43,2.898
2022,Retail,ChatGPT,Latin America,Enterprise,80.71,1.236
2022,Retail,ChatGPT,Middle East & Africa,Small,53.71,2.641
2022,Retail,ChatGPT,Middle East & Africa,Medium,61.95,0.476
2022,Retail,ChatGPT,Middle East & Africa,Large,64.15,3.713
2022,Retail,ChatGPT,Middle East & Africa,Enterprise,66.6,2.487
2022,Retail,GitHub Copilot,North America,Small,72.28,2.544
2022,Retail,GitHub Copilot,North America,Medium,80.5,1.087
2022,Retail,GitHub Copilot,North America,Large,79.9,4.724
2022,Retail,GitHub Copilot,North America,Enterprise,93.39,5.583
2022,Retail,GitHub Copilot,Europe,Small,67.53,3.114
2022,Retail,GitHub Copilot,Europe,Medium,75.16,3.912
2022,Retail,GitHub Copilot,Europe,Large,78.49,0.668
2022,Retail,GitHub Copilot,Europe,Enterprise,81.41,2.899
2022,Retail,GitHub Copilot,Asia-Pacific,Small,69.02,1.923
2022,Retail,GitHub Copilot,Asia-Pacific,Medium,73.9,2.35
2022,Retail,GitHub Copilot,Asia-Pacific,Large,77.73,2.796
2022,Retail,GitHub Copilot,Asia-Pacific,Enterprise,89.17,1.532
2022,Retail,GitHub Copilot,Latin America,Small,65.0,2.539
2022,Retail,GitHub Copilot,Latin America,Medium,66.49,3.304
2022,Retail,GitHub Copilot,Latin America,Large,72.07,2.293
2022,Retail,GitHub Copilot,Latin America,Enterprise,72.5,2.525
2022,Retail,GitHub Copilot,Middle East & Africa,Small,59.14,1.456
2022,Retail,GitHub Copilot,Middle East & Africa,Medium,65.56,0.755
2022,Retail,GitHub Copilot,Middle East & Africa,Large,61.38,1.68
2022,Retail,GitHub Copilot,Middle East & Africa,Enterprise,73.93,3.043
2022,Retail,Midjourney,North America,Small,74.04,0.521
2022,Retail,Midjourney,North America,Medium,76.29,1.395
2022,Retail,Midjourney,North America,Large,82.85,1.807
2022,Retail,Midjourney,North America,Enterprise,92.24,0.961
2022,Retail,Midjourney,Europe,Small,66.54,3.237
2022,Retail,Midjourney,Europe,Medium,76.28,4.594
2022,Retail,Midjourney,Europe,Large,72.32,2.658
2022,Retail,Midjourney,Europe,Enterprise,83.89,5.002
2022,Retail,Midjourney,Asia-Pacific,Small,73.04,4.352
2022,Retail,Midjourney,Asia-Pacific,Medium,82.47,1.127
2022,Retail,Midjourney,Asia-Pacific,Large,84.55,2.578
2022,Retail,Midjourney,Asia-Pacific,Enterprise,88.77,3.08
2022,Retail,Midjourney,Latin America,Small,56.73,1.446
2022,Retail,Midjourney,Latin America,Medium,61.1,3.775
2022,Retail,Midjourney,Latin America,Large,66.12,3.026
2022,Retail,Midjourney,Latin America,Enterprise,68.28,1.092
2022,Retail,Midjourney,Middle East & Africa,Small,61.26,3.505
2022,Retail,Midjourney,Middle East & Africa,Medium,59.01,2.545
2022,Retail,Midjourney,Middle East & Africa,Large,61.16,3.781
2022,Retail,Midjourney,Middle East & Africa,Enterprise,73.87,1.053
2022,Retail,Gemini,North America,Small,69.44,4.244
2022,Retail,Gemini,North America,Medium,80.86,3.931
2022,Retail,Gemini,North America,Large,79.27,2.57
2022,Retail,Gemini,North America,Enterprise,93.23,3.975
2022,Retail,Gemini,Europe,Small,66.04,4.147
2022,Retail,Gemini,Europe,Medium,73.33,4.295
2022,Retail,Gemini,Europe,Large,80.55,2.966
2022,Retail,Gemini,Europe,Enterprise,83.16,2.787
2022,Retail,Gemini,Asia-Pacific,Small,73.44,3.613
2022,Retail,Gemini,Asia-Pacific,Medium,68.43,2.09
2022,Retail,Gemini,Asia-Pacific,Large,86.19,4.146
2022,Retail,Gemini,Asia-Pacific,Enterprise,92.15,0.879
2022,Retail,Gemini,Latin America,Small,56.88,1.243
2022,Retail,Gemini,Latin America,Medium,66.91,1.381
2022,Retail,Gemini,Latin America,Large,71.44,2.046
2022,Retail,Gemini,Latin America,Enterprise,75.22,3.788
2022,Retail,Gemini,Middle East & Africa,Small,54.18,3.495
2022,Retail,Gemini,Middle East & Africa,Medium,55.71,2.873
2022,Retail,Gemini,Middle East & Africa,Large,64.43,1.299
2022,Retail,Gemini,Middle East & Africa,Enterprise,66.49,2.025
2022,Retail,Claude,North America,Small,75.18,1.492
2022,Retail,Claude,North America,Medium,80.27,4.852
2022,Retail,Claude,North America,Large,75.48,2.707
2022,Retail,Claude,North America,Enterprise,95.74,4.011
2022,Retail,Claude,Europe,Small,64.84,2.337
2022,Retail,Claude,Europe,Medium,83.7,1.408
2022,Retail,Claude,Europe,Large,78.12,1.107
2022,Retail,Claude,Europe,Enterprise,90.78,4.659
2022,Retail,Claude,Asia-Pacific,Small,66.6,2.452
2022,Retail,Claude,Asia-Pacific,Medium,74.03,0.969
2022,Retail,Claude,Asia-Pacific,Large,78.14,2.26
2022,Retail,Claude,Asia-Pacific,Enterprise,82.42,4.367
2022,Retail,Claude,Latin America,Small,52.33,1.158
2022,Retail,Claude,Latin America,Medium,61.73,2.24
2022,Retail,Claude,Latin America,Large,68.73,2.721
2022,Retail,Claude,Latin America,Enterprise,71.21,3.44
2022,Retail,Claude,Middle East & Africa,Small,52.8,3.108
2022,Retail,Claude,Middle East & Africa,Medium,56.42,3.575
2022,Retail,Claude,Middle East & Africa,Large,63.98,0.451
2022,Retail,Claude,Middle East & Africa,Enterprise,74.85,2.424
2022,Retail,Jasper,North America,Small,72.63,1.911
2022,Retail,Jasper,North America,Medium,74.98,2.564
2022,Retail,Jasper,North America,Large,86.29,3.902
2022,Retail,Jasper,North America,Enterprise,91.6,2.921
2022,Retail,Jasper,Europe,Small,67.75,1.568
2022,Retail,Jasper,Europe,Medium,68.26,0.632
2022,Retail,Jasper,Europe,Large,80.83,1.296
2022,Retail,Jasper,Europe,Enterprise,86.99,4.7
2022,Retail,Jasper,Asia-Pacific,Small,72.2,1.824
2022,Retail,Jasper,Asia-Pacific,Medium,74.35,2.886
2022,Retail,Jasper,Asia-Pacific,Large,78.66,1.691
2022,Retail,Jasper,Asia-Pacific,Enterprise,95.29,1.681
2022,Retail,Jasper,Latin America,Small,55.61,1.939
2022,Retail,Jasper,Latin America,Medium,57.54,1.569
2022,Retail,Jasper,Latin America,Large,67.94,2.992
2022,Retail,Jasper,Latin America,Enterprise,75.19,0.592
2022,Retail,Jasper,Middle East & Africa,Small,58.49,1.412
2022,Retail,Jasper,Middle East & Africa,Medium,58.64,0.706
2022,Retail,Jasper,Middle East & Africa,Large,66.72,2.66
2022,Retail,Jasper,Middle East & Africa,Enterprise,78.05,0.752
2022,Manufacturing,ChatGPT,North America,Small,68.55,1.279
2022,Manufacturing,ChatGPT,North America,Medium,68.23,2.455
2022,Manufacturing,ChatGPT,North America,Large,70.12,4.346
2022,Manufacturing,ChatGPT,North America,Enterprise,86.67,4.835
2022,Manufacturing,ChatGPT,Europe,Small,60.66,0.771
2022,Manufacturing,ChatGPT,Europe,Medium,68.01,2.403
2022,Manufacturing,ChatGPT,Europe,Large,72.02,2.002
2022,Manufacturing,ChatGPT,Europe,Enterprise,75.27,3.305
2022,Manufacturing,ChatGPT,Asia-Pacific,Small,64.42,1.454
2022,Manufacturing,ChatGPT,Asia-Pacific,Medium,66.03,3.858
2022,Manufacturing,ChatGPT,Asia-Pacific,Large,73.13,3.852
2022,Manufacturing,ChatGPT,Asia-Pacific,Enterprise,86.61,0.721
2022,Manufacturing,ChatGPT,Latin America,Small,52.32,1.268
2022,Manufacturing,ChatGPT,Latin America,Medium,59.27,1.642
2022,Manufacturing,ChatGPT,Latin America,Large,62.63,2.029
2022,Manufacturing,ChatGPT,Latin America,Enterprise,68.92,4.274
2022,Manufacturing,ChatGPT,Middle East & Africa,Small,50.02,1.737
2022,Manufacturing,ChatGPT,Middle East & Africa,Medium,47.71,2.272
2022,Manufacturing,ChatGPT,Middle East & Africa,Large,61.99,1.089
2022,Manufacturing,ChatGPT,Middle East & Africa,Enterprise,63.86,2.557
2022,Manufacturing,GitHub Copilot,North America,Small,69.01,4.252
2022,Manufacturing,GitHub Copilot,North America,Medium,70.78,2.607
2022,Manufacturing,GitHub Copilot,North America,Large,72.27,0.68
2022,Manufacturing,GitHub Copilot,North America,Enterprise,82.46,1.831
2022,Manufacturing,GitHub Copilot,Europe,Small,64.03,3.952
2022,Manufacturing,GitHub Copilot,Europe,Medium,75.59,2.244
2022,Manufacturing,GitHub Copilot,Europe,Large,71.77,2.619
2022,Manufacturing,GitHub Copilot,Europe,Enterprise,87.97,1.95
2022,Manufacturing,GitHub Copilot,Asia-Pacific,Small,58.7,2.808
2022,Manufacturing,GitHub Copilot,Asia-Pacific,Medium,60.17,3.702
2022,Manufacturing,GitHub Copilot,Asia-Pacific,Large,74.06,2.632
2022,Manufacturing,GitHub Copilot,Asia-Pacific,Enterprise,82.78,3.175
2022,Manufacturing,GitHub Copilot,Latin America,Small,54.24,3.478
2022,Manufacturing,GitHub Copilot,Latin America,Medium,54.6,3.376
2022,Manufacturing,GitHub Copilot,Latin America,Large,63.38,3.024
2022,Manufacturing,GitHub Copilot,Latin America,Enterprise,69.25,2.289
2022,Manufacturing,GitHub Copilot,Middle East & Africa,Small,53.91,1.865
2022,Manufacturing,GitHub Copilot,Middle East & Africa,Medium,54.75,1.551
2022,Manufacturing,GitHub Copilot,Middle East & Africa,Large,70.01,1.229
2022,Manufacturing,GitHub Copilot,Middle East & Africa,Enterprise,66.28,3.924
2022,Manufacturing,Midjourney,North America,Small,71.61,0.882
2022,Manufacturing,Midjourney,North America,Medium,77.97,3.262
2022,Manufacturing,Midjourney,North America,Large,67.46,2.762
2022,Manufacturing,Midjourney,North America,Enterprise,87.94,1.031
2022,Manufacturing,Midjourney,Europe,Small,57.2,3.675
2022,Manufacturing,Midjourney,Europe,Medium,66.14,2.601
2022,Manufacturing,Midjourney,Europe,Large,67.74,0.816
2022,Manufacturing,Midjourney,Europe,Enterprise,84.99,5.404
2022,Manufacturing,Midjourney,Asia-Pacific,Small,62.81,2.796
2022,Manufacturing,Midjourney,Asia-Pacific,Medium,63.5,0.505
2022,Manufacturing,Midjourney,Asia-Pacific,Large,75.84,1.727
2022,Manufacturing,Midjourney,Asia-Pacific,Enterprise,88.65,0.896
2022,Manufacturing,Midjourney,Latin America,Small,47.79,0.494
2022,Manufacturing,Midjourney,Latin America,Medium,60.48,2.837
2022,Manufacturing,Midjourney,Latin America,Large,54.58,1.516
2022,Manufacturing,Midjourney,Latin America,Enterprise,75.98,1.458
2022,Manufacturing,Midjourney,Middle East & Africa,Small,50.63,1.586
2022,Manufacturing,Midjourney,Middle East & Africa,Medium,49.41,1.612
2022,Manufacturing,Midjourney,Middle East & Africa,Large,62.08,2.166
2022,Manufacturing,Midjourney,Middle East & Africa,Enterprise,65.02,2.49
2022,Manufacturing,Gemini,North America,Small,63.51,0.732
2022,Manufacturing,Gemini,North America,Medium,69.94,3.376
2022,Manufacturing,Gemini,North America,Large,79.65,2.337
2022,Manufacturing,Gemini,North America,Enterprise,81.29,2.505
2022,Manufacturing,Gemini,Europe,Small,53.31,0.66
2022,Manufacturing,Gemini,Europe,Medium,65.13,1.603
2022,Manufacturing,Gemini,Europe,Large,77.17,1.794
2022,Manufacturing,Gemini,Europe,Enterprise,85.11,2.844
2022,Manufacturing,Gemini,Asia-Pacific,Small,62.93,0.494
2022,Manufacturing,Gemini,Asia-Pacific,Medium,67.8,3.998
2022,Manufacturing,Gemini,Asia-Pacific,Large,72.57,1.659
2022,Manufacturing,Gemini,Asia-Pacific,Enterprise,80.41,1.122
2022,Manufacturing,Gemini,Latin America,Small,49.66,0.713
2022,Manufacturing,Gemini,Latin America,Medium,58.03,2.566
2022,Manufacturing,Gemini,Latin America,Large,67.28,2.631
2022,Manufacturing,Gemini,Latin America,Enterprise,66.28,1.424
2022,Manufacturing,Gemini,Middle East & Africa,Small,45.93,1.74
2022,Manufacturing,Gemini,Middle East & Africa,Medium,55.49,1.78
2022,Manufacturing,Gemini,Middle East & Africa,Large,61.89,3.557
2022,Manufacturing,Gemini,Middle East & Africa,Enterprise,61.2,3.974
2022,Manufacturing,Claude,North America,Small,61.28,1.206
2022,Manufacturing,Claude,North America,Medium,78.89,1.699
2022,Manufacturing,Claude,North America,Large,68.14,4.085
2022,Manufacturing,Claude,North America,Enterprise,83.8,2.35
2022,Manufacturing,Claude,Europe,Small,56.6,3.138
2022,Manufacturing,Claude,Europe,Medium,61.12,2.724
2022,Manufacturing,Claude,Europe,Large,65.92,3.582
2022,Manufacturing,Claude,Europe,Enterprise,84.53,0.739
2022,Manufacturing,Claude,Asia-Pacific,Small,65.35,1.947
2022,Manufacturing,Claude,Asia-Pacific,Medium,74.57,2.653
2022,Manufacturing,Claude,Asia-Pacific,Large,74.59,1.981
2022,Manufacturing,Claude,Asia-Pacific,Enterprise,87.44,1.276
2022,Manufacturing,Claude,Latin America,Small,51.5,1.551
2022,Manufacturing,Claude,Latin America,Medium,45.6,2.107
2022,Manufacturing,Claude,Latin America,Large,64.22,2.669
2022,Manufacturing,Claude,Latin America,Enterprise,69.85,3.754
2022,Manufacturing,Claude,Middle East & Africa,Small,48.26,1.265
2022,Manufacturing,Claude,Middle East & Africa,Medium,50.63,2.016
2022,Manufacturing,Claude,Middle East & Africa,Large,61.78,2.364
2022,Manufacturing,Claude,Middle East & Africa,Enterprise,62.8,3.468
2022,Manufacturing,Jasper,North America,Small,69.78,2.148
2022,Manufacturing,Jasper,North America,Medium,72.53,1.859
2022,Manufacturing,Jasper,North America,Large,79.89,4.431
2022,Manufacturing,Jasper,North America,Enterprise,85.87,5.559
2022,Manufacturing,Jasper,Europe,Small,66.92,1.552
2022,Manufacturing,Jasper,Europe,Medium,68.81,1.41
2022,Manufacturing,Jasper,Europe,Large,72.61,2.852
2022,Manufacturing,Jasper,Europe,Enterprise,70.94,3.485
2022,Manufacturing,Jasper,Asia-Pacific,Small,70.11,2.857
2022,Manufacturing,Jasper,Asia-Pacific,Medium,63.88,2.462
2022,Manufacturing,Jasper,Asia-Pacific,Large,69.92,0.801
2022,Manufacturing,Jasper,Asia-Pacific,Enterprise,86.29,1.163
2022,Manufacturing,Jasper,Latin America,Small,52.2,2.906
2022,Manufacturing,Jasper,Latin America,Medium,51.02,2.425
2022,Manufacturing,Jasper,Latin America,Large,59.8,1.804
2022,Manufacturing,Jasper,Latin America,Enterprise,74.86,2.211
2022,Manufacturing,Jasper,Middle East & Africa,Small,49.75,0.809
2022,Manufacturing,Jasper,Middle East & Africa,Medium,54.3,0.501
2022,Manufacturing,Jasper,Middle East & Africa,Large,56.33,3.1
2022,Manufacturing,Jasper,Middle East & Africa,Enterprise,70.44,3.359
2022,Education,ChatGPT,North America,Small,61.51,2.782
2022,Education,ChatGPT,North America,Medium,69.41,2.339
2022,Education,ChatGPT,North America,Large,68.75,1.206
2022,Education,ChatGPT,North America,Enterprise,88.42,3.202
2022,Education,ChatGPT,Europe,Small,62.47,3.094
2022,Education,ChatGPT,Europe,Medium,62.5,2.833
2022,Education,ChatGPT,Europe,Large,68.35,2.445
2022,Education,ChatGPT,Europe,Enterprise,72.63,4.271
2022,Education,ChatGPT,Asia-Pacific,Small,62.74,0.951
2022,Education,ChatGPT,Asia-Pacific,Medium,56.39,2.828
2022,Education,ChatGPT,Asia-Pacific,Large,76.61,4.606
2022,Education,ChatGPT,Asia-Pacific,Enterprise,80.49,3.845
2022,Education,ChatGPT,Latin America,Small,43.01,0.283
2022,Education,ChatGPT,Latin America,Medium,58.49,0.791
2022,Education,ChatGPT,Latin America,Large,64.97,2.009
2022,Education,ChatGPT,Latin America,Enterprise,66.57,3.278
2022,Education,ChatGPT,Middle East & Africa,Small,40.81,0.724
2022,Education,ChatGPT,Middle East & Africa,Medium,49.16,2.735
2022,Education,ChatGPT,Middle East & Africa,Large,56.15,0.751
2022,Education,ChatGPT,Middle East & Africa,Enterprise,63.23,4.073
2022,Education,GitHub Copilot,North America,Small,58.01,2.346
2022,Education,GitHub Copilot,North America,Medium,69.08,4.102
2022,Education,GitHub Copilot,North America,Large,76.61,1.34
2022,Education,GitHub Copilot,North America,Enterprise,75.13,3.234
2022,Education,GitHub Copilot,Europe,Small,52.54,1.304
2022,Education,GitHub Copilot,Europe,Medium,59.48,1.009
2022,Education,GitHub Copilot,Europe,Large,66.14,1.379
2022,Education,GitHub Copilot,Europe,Enterprise,78.35,2.564
2022,Education,GitHub Copilot,Asia-Pacific,Small,64.56,4.088
2022,Education,GitHub Copilot,Asia-Pacific,Medium,61.65,1.981
2022,Education,GitHub Copilot,Asia-Pacific,Large,70.8,1.111
2022,Education,GitHub Copilot,Asia-Pacific,Enterprise,82.38,3.864
2022,Education,GitHub Copilot,Latin America,Small,55.71,3.262
2022,Education,GitHub Copilot,Latin America,Medium,52.78,1.703
2022,Education,GitHub Copilot,Latin America,Large,58.0,2.035
2022,Education,GitHub Copilot,Latin America,Enterprise,66.6,2.783
2022,Education,GitHub Copilot,Middle East & Africa,Small,42.73,1.094
2022,Education,GitHub Copilot,Middle East & Africa,Medium,49.47,2.125
2022,Education,GitHub Copilot,Middle East & Africa,Large,46.14,1.483
2022,Education,GitHub Copilot,Middle East & Africa,Enterprise,59.65,1.304
2022,Education,Midjourney,North America,Small,64.01,2.343
2022,Education,Midjourney,North America,Medium,63.44,1.155
2022,Education,Midjourney,North America,Large,75.45,0.809
2022,Education,Midjourney,North America,Enterprise,73.22,1.108
2022,Education,Midjourney,Europe,Small,60.28,2.918
2022,Education,Midjourney,Europe,Medium,65.27,2.98
2022,Education,Midjourney,Europe,Large,75.81,0.663
2022,Education,Midjourney,Europe,Enterprise,73.58,3.153
2022,Education,Midjourney,Asia-Pacific,Small,60.01,1.645
2022,Education,Midjourney,Asia-Pacific,Medium,71.13,1.617
2022,Education,Midjourney,Asia-Pacific,Large,75.51,4.338
2022,Education,Midjourney,Asia-Pacific,Enterprise,82.08,2.177
2022,Education,Midjourney,Latin America,Small,48.36,2.812
2022,Education,Midjourney,Latin America,Medium,58.0,2.168
2022,Education,Midjourney,Latin America,Large,67.57,3.401
2022,Education,Midjourney,Latin America,Enterprise,67.39,4.241
2022,Education,Midjourney,Middle East & Africa,Small,44.2,1.877
2022,Education,Midjourney,Middle East & Africa,Medium,51.89,1.802
2022,Education,Midjourney,Middle East & Africa,Large,54.72,2.748
2022,Education,Midjourney,Middle East & Africa,Enterprise,60.91,1.507
2022,Education,Gemini,North America,Small,65.47,0.703
2022,Education,Gemini,North America,Medium,65.01,3.774
2022,Education,Gemini,North America,Large,74.31,4.552
2022,Education,Gemini,North America,Enterprise,73.97,3.415
2022,Education,Gemini,Europe,Small,63.83,1.699
2022,Education,Gemini,Europe,Medium,58.92,1.339
2022,Education,Gemini,Europe,Large,61.65,0.578
2022,Education,Gemini,Europe,Enterprise,80.35,0.668
2022,Education,Gemini,Asia-Pacific,Small,66.19,2.511
2022,Education,Gemini,Asia-Pacific,Medium,66.28,3.691
2022,Education,Gemini,Asia-Pacific,Large,69.62,1.418
2022,Education,Gemini,Asia-Pacific,Enterprise,76.67,2.504
2022,Education,Gemini,Latin America,Small,48.06,1.87
2022,Education,Gemini,Latin America,Medium,51.84,3.16
2022,Education,Gemini,Latin America,Large,56.35,3.444
2022,Education,Gemini,Latin America,Enterprise,61.52,2.352
2022,Education,Gemini,Middle East & Africa,Small,39.43,0.258
2022,Education,Gemini,Middle East & Africa,Medium,49.35,2.66
2022,Education,Gemini,Middle East & Africa,Large,54.93,3.296
2022,Education,Gemini,Middle East & Africa,Enterprise,59.13,1.106
2022,Education,Claude,North America,Small,59.65,2.494
2022,Education,Claude,North America,Medium,67.92,1.093
2022,Education,Claude,North America,Large,68.42,2.299
2022,Education,Claude,North America,Enterprise,84.25,3.502
2022,Education,Claude,Europe,Small,59.14,1.431
2022,Education,Claude,Europe,Medium,59.09,2.674
2022,Education,Claude,Europe,Large,68.92,0.965
2022,Education,Claude,Europe,Enterprise,71.51,2.244
2022,Education,Claude,Asia-Pacific,Small,63.29,1.382
2022,Education,Claude,Asia-Pacific,Medium,61.65,3.581
2022,Education,Claude,Asia-Pacific,Large,69.54,2.949
2022,Education,Claude,Asia-Pacific,Enterprise,78.59,0.914
2022,Education,Claude,Latin America,Small,53.12,2.395
2022,Education,Claude,Latin America,Medium,48.89,2.104
2022,Education,Claude,Latin America,Large,53.74,0.673
2022,Education,Claude,Latin America,Enterprise,59.18,2.874
2022,Education,Claude,Middle East & Africa,Small,51.47,1.084
2022,Education,Claude,Middle East & Africa,Medium,49.14,1.252
2022,Education,Claude,Middle East & Africa,Large,58.36,3.443
2022,Education,Claude,Middle East & Africa,Enterprise,59.72,2.198
2022,Education,Jasper,North America,Small,60.06,3.48
2022,Education,Jasper,North America,Medium,66.82,0.485
2022,Education,Jasper,North America,Large,71.93,1.906
2022,Education,Jasper,North America,Enterprise,82.73,5.011
2022,Education,Jasper,Europe,Small,57.25,2.211
2022,Education,Jasper,Europe,Medium,60.51,1.17
2022,Education,Jasper,Europe,Large,74.57,3.657
2022,Education,Jasper,Europe,Enterprise,71.47,0.468
2022,Education,Jasper,Asia-Pacific,Small,56.91,0.496
2022,Education,Jasper,Asia-Pacific,Medium,61.52,0.843
2022,Education,Jasper,Asia-Pacific,Large,72.9,1.57
2022,Education,Jasper,Asia-Pacific,Enterprise,79.79,0.616
2022,Education,Jasper,Latin America,Small,46.37,0.925
2022,Education,Jasper,Latin America,Medium,48.33,1.773
2022,Education,Jasper,Latin America,Large,57.57,1.568
2022,Education,Jasper,Latin America,Enterprise,68.49,1.972
2022,Education,Jasper,Middle East & Africa,Small,50.32,1.657
2022,Education,Jasper,Middle East & Africa,Medium,46.55,2.636
2022,Education,Jasper,Middle East & Africa,Large,53.35,2.097
2022,Education,Jasper,Middle East & Africa,Enterprise,63.75,0.769
2022,Technology,ChatGPT,North America,Small,98.0,1.819
2022,Technology,ChatGPT,North America,Medium,98.0,5.662
2022,Technology,ChatGPT,North America,Large,98.0,4.109
2022,Technology,ChatGPT,North America,Enterprise,98.0,4.603
2022,Technology,ChatGPT,Europe,Small,98.0,3.895
2022,Technology,ChatGPT,Europe,Medium,98.0,3.157
2022,Technology,ChatGPT,Europe,Large,98.0,5.342
2022,Technology,ChatGPT,Europe,Enterprise,98.0,4.16
2022,Technology,ChatGPT,Asia-Pacific,Small,98.0,1.316
2022,Technology,ChatGPT,Asia-Pacific,Medium,98.0,0.715
2022,Technology,ChatGPT,Asia-Pacific,Large,98.0,5.168
2022,Technology,ChatGPT,Asia-Pacific,Enterprise,98.0,2.333
2022,Technology,ChatGPT,Latin America,Small,77.75,2.373
2022,Technology,ChatGPT,Latin America,Medium,93.0,1.863
2022,Technology,ChatGPT,Latin America,Large,97.4,0.948
2022,Technology,ChatGPT,Latin America,Enterprise,98.0,1.773
2022,Technology,ChatGPT,Middle East & Africa,Small,83.39,2.288
2022,Technology,ChatGPT,Middle East & Africa,Medium,86.21,0.603
2022,Technology,ChatGPT,Middle East & Africa,Large,98.0,4.385
2022,Technology,ChatGPT,Middle East & Africa,Enterprise,98.0,2.856
2022,Technology,GitHub Copilot,North America,Small,98.0,0.947
2022,Technology,GitHub Copilot,North America,Medium,98.0,3.258
2022,Technology,GitHub Copilot,North America,Large,98.0,1.237
2022,Technology,GitHub Copilot,North America,Enterprise,98.0,5.353
2022,Technology,GitHub Copilot,Europe,Small,96.69,2.419
2022,Technology,GitHub Copilot,Europe,Medium,98.0,2.931
2022,Technology,GitHub Copilot,Europe,Large,98.0,5.233
2022,Technology,GitHub Copilot,Europe,Enterprise,98.0,3.168
2022,Technology,GitHub Copilot,Asia-Pacific,Small,98.0,4.685
2022,Technology,GitHub Copilot,Asia-Pacific,Medium,98.0,3.449
2022,Technology,GitHub Copilot,Asia-Pacific,Large,98.0,3.945
2022,Technology,GitHub Copilot,Asia-Pacific,Enterprise,98.0,1.905
2022,Technology,GitHub Copilot,Latin America,Small,91.92,0.835
2022,Technology,GitHub Copilot,Latin America,Medium,91.07,5.878
2022,Technology,GitHub Copilot,Latin America,Large,98.0,2.9
2022,Technology,GitHub Copilot,Latin America,Enterprise,98.0,3.459
2022,Technology,GitHub Copilot,Middle East & Africa,Small,84.71,3.214
2022,Technology,GitHub Copilot,Middle East & Africa,Medium,94.48,0.887
2022,Technology,GitHub Copilot,Middle East & Africa,Large,92.58,1.218
2022,Technology,GitHub Copilot,Middle East & Africa,Enterprise,98.0,2.993
2022,Technology,Midjourney,North America,Small,98.0,1.66
2022,Technology,Midjourney,North America,Medium,98.0,1.093
2022,Technology,Midjourney,North America,Large,98.0,5.348
2022,Technology,Midjourney,North America,Enterprise,98.0,5.047
2022,Technology,Midjourney,Europe,Small,91.82,2.007
2022,Technology,Midjourney,Europe,Medium,98.0,1.336
2022,Technology,Midjourney,Europe,Large,98.0,2.697
2022,Technology,Midjourney,Europe,Enterprise,98.0,3.362
2022,Technology,Midjourney,Asia-Pacific,Small,98.0,5.804
2022,Technology,Midjourney,Asia-Pacific,Medium,98.0,1.577
2022,Technology,Midjourney,Asia-Pacific,Large,98.0,4.22
2022,Technology,Midjourney,Asia-Pacific,Enterprise,98.0,4.816
2022,Technology,Midjourney,Latin America,Small,87.97,5.462
2022,Technology,Midjourney,Latin America,Medium,94.83,0.967
2022,Technology,Midjourney,Latin America,Large,96.2,5.655
2022,Technology,Midjourney,Latin America,Enterprise,98.0,3.674
2022,Technology,Midjourney,Middle East & Africa,Small,89.47,1.368
2022,Technology,Midjourney,Middle East & Africa,Medium,92.58,0.811
2022,Technology,Midjourney,Middle East & Africa,Large,94.15,1.322
2022,Technology,Midjourney,Middle East & Africa,Enterprise,98.0,3.323
2022,Technology,Gemini,North America,Small,98.0,2.213
2022,Technology,Gemini,North America,Medium,98.0,0.825
2022,Technology,Gemini,North America,Large,98.0,6.271
